Accession,ExhibitType,URL,Method,Subsidiary,Jurisdiction,NestingLevel,ParentName,ParentId,Ownership,Footnotes,IsNested
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Italy S.R.L.","Italy",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys GmbH","Germany",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Hong Kong Limited","Hong Kong",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Security TechServices Private Ltd.","India",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Japan K.K.","Japan",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Singapore Pte. Ltd.","Singapore",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Middle East FZE","United Arab Emirates",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Ltd.","United Kingdom",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Australia Pty Ltd.","Australia",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Switzerland Sarl","Switzerland",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Colombia S.A.S.","Colombia",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys South Africa Proprietary Limited","South Africa",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110784325000009,EX-21,"https://www.sec.gov/Archives/edgar/data/1107843/000110784325000009/qlys-20241231xex211.htm",Heuristic,"Qualys Netherlands B.V.","The Netherlands",0,,ee61a5c4-b160-5864-ac33-da7bb1c1e129,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Berkshire Hills Bancorp, Inc.","Delaware",1,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",true
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Berkshire Bank","Massachusetts",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Beacon Comprehensive Services Corp.","New York",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"RSB Properties, Inc.","New York",1,"Beacon Comprehensive Services Corp.",473ee289-97cd-565d-b23b-38a7dc53c1e4,,"",true
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"CSB Service Corp.","Massachusetts",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Legacy Insurance Services of the Berkshires, LLC","Delaware",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"North Street Securities Corporation","Massachusetts",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Woodland Securities, Inc.","Massachusetts",1,"North Street Securities Corporation",85f8c2a8-5fd0-5dc4-8ef2-af5bd4209dcd,,"",true
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Hampden Investment Corporation II","Massachusetts",2,"Woodland Securities, Inc.",d482081d-a24a-557c-8007-050292227b1b,,"",true
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Firestone Financial, LLC","Massachusetts",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"First Choice Loan Services Inc.","New Jersey",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Old Spot Properties, LLC","New Jersey",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"FCB New Jersey Investment Company","New Jersey",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Novus Asset Management Inc.","Delaware",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Metro Commerce Real Estate, Inc.","Massachusetts",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Berkshire Mortgage Servicing Company","Connecticut",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"SI Realty Company, Inc.","Connecticut",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"North Street Insurance Services, Inc.","Massachusetts",1,"SI Realty Company, Inc.",3f37b970-5898-5004-92d5-2108975765aa,,"",true
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Commerce Acquisition Sub. Inc.","Delaware",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"Berkshire Hills Capital Trust I","Delaware",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110813425000003,EX-21,"https://www.sec.gov/Archives/edgar/data/1108134/000110813425000003/ex212024.htm",Heuristic,"SI Capital Trust II","Delaware",0,,47e7d220-ca89-59ff-9d98-9565d3a22b1b,,"",false
000110820525000031,EX-21,"https://www.sec.gov/Archives/edgar/data/1108205/000110820525000031/cris-12312024x10kexx21.htm",Heuristic,"Curis Securities Corporation","Massachusetts",0,,9e986a6e-1749-5a89-beab-6643dcdae65f,,"",false
000110820525000031,EX-21,"https://www.sec.gov/Archives/edgar/data/1108205/000110820525000031/cris-12312024x10kexx21.htm",Heuristic,"Curis Royalty LLC","Delaware",0,,9e986a6e-1749-5a89-beab-6643dcdae65f,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Salesforce Argentina S.R.L.","Argentina",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Vlocity AR SRL","Argentina",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"OwnCompany Pty. Ltd","Australia",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC Australia Pty. Ltd.","Australia",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC Austria GmbH","Austria",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC Netherlands B.V. Belgium Branch","Belgium",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Atonit Tecnologia Da Informação Ltda","Brazil",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"ClickSoftware Brazil Solucoes em Gestao de Forcas de Trabalho Ltda.","Brazil",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Salesforce Tecnologia, Ltda.","Brazil",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Acumen Solutions Consulting Canada, Inc.","Canada",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Mobify Research and Development Inc.","Canada",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"PredictSpring Pos Platform Canada Ltd.","Canada",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com Canada Corporation","Canada",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Tableau Canada Co.","Canada",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Zoomin Software Canada Ltd.","Canada",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Salesforce Chile SpA","Chile",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com Information Technology Co., Ltd.","China",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"Shanghai",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Tableau Co., Ltd. Guangzhou Branch","China",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"China",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Tableau Co., Ltd.","China",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"China",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Tableau Co., Ltd. Beijing Branch","China",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"China",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC Colombia S.A.S","Colombia",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Salesforce.com Danmark, filial af SFDC Sweden AB","Denmark",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC Sweden AB, Suomen sivuliike","Finland",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"OwnCompany UK Limited – French Branch","France",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com France S.A.S.","France",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC France Data Centre Sárl","France",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"OwnCompany GmbH","Germany",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com Germany GmbH","Germany",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"SFDC Germany Data Centre GmbH","Germany",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com Hong Kong Limited","Hong Kong",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"ClickSoftware India Private Limited","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"OwnBackup India Private Limited","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com India Private Limited","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Salesforce.com India Private Limited Gurgaon Branch","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com India Private Limited Bengaluru Branch","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com India Private Limited Hyderabad Branch","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"salesforce.com India Private Limited Mumbai Branch","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Slack Technologies India LLP","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Tableau Software India Pvt. Ltd.","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000110852425000006,EX-21,"https://www.sec.gov/Archives/edgar/data/1108524/000110852425000006/ex211listofsubsidiariesfy25.htm",Heuristic,"Traction on Demand India Private Limited","India",0,,78adfd73-7ca2-5b0f-b104-42368b3859bc,,"",false
000095017025029782,EX-21,"https://www.sec.gov/Archives/edgar/data/1109242/000095017025029782/hafc-ex21/1.htm",Heuristic,"Hanmi Bank","California",0,,11a0f415-3637-5c35-a915-46ef3ed72c4b,,"",false
000095017025029782,EX-21,"https://www.sec.gov/Archives/edgar/data/1109242/000095017025029782/hafc-ex21/1.htm",Heuristic,"Central Bancorp Statutory Trust","Texas",0,,11a0f415-3637-5c35-a915-46ef3ed72c4b,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Agapetus GmbH","Austria",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Alicona Imaging GmbH","Austria",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Anasys Instruments Corporation","California, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Berkeley Lights Life Science Co. Ltd.","China",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"Shanghai",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Berkeley Lights Life Science Pte. Ltd.","Singapore",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"Singapore",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Biognosys, AG","Switzerland",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Biognosys, Inc.","Delaware, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"BLI Europe International, LTD","United Kingdom",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"BLI International LLC","Delaware, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Scientific Technology Co., Ltd.","China",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"Beijing",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker SDN. BHD.","Malaysia",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"Malaysia",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Arabia Limited","Saudi Arabia",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Austria GmbH","Austria",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker AXS Holdings, Inc.","Delaware, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker AXS LLC","Delaware, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker AXS SE","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Belgium S.A./N.V.","Belgium",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker BioSpin Corporation","Massachusetts, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker BioSpin GmbH & Co. KG","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker BioSpin Holding GmbH","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker BioSpin Verwaltungs GmbH","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Business Support Center sp. Z.o.o.","Poland",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Cellular Analysis, Inc.","Delaware, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Daltonics GmbH & Co., KG","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Daltonics Ltd.","United Kingdom",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Daltonik SE","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Detection Corporation","Massachusetts, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker DO Brasil Ltda.","Brazil",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker EAS GmbH","Germany",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Energy & Supercon Technologies, Inc.","Delaware, U.S.A.",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Espanola S.A.","Spain",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Finance BV","Netherlands",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker France S.A.S.","France",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker India Scientific PVT, Ltd.","India",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Invest AG","Switzerland",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
000095017025030897,EX-21,"https://www.sec.gov/Archives/edgar/data/1109354/000095017025030897/brkr-ex21/1.htm",Heuristic,"Bruker Italia S.r.l.","Italy",0,,527d5975-6782-5ab7-a2be-ececc8bf67ca,,"",false
